Ensemble_ID,Intensity,Intensity_Rank,Density,Density_Rank,Energy,Energy_Rank,Exp_Level,Exp_Rank,Avg_Count,Count_Rank,Avg_TPM,TPM_Rank
ENSMUSG00000030359,129.1187016418192,11774.0,0.0015627,11703.0,0.201773,11701.0,5837.417027488403,9545.0,0.0194105,13220.0,0.00365544375,13102.0
ENSMUSG00000020804,121.12549202748683,14928.0,0.00259176,10320.0,0.313928,10521.0,3429.3609115626336,15556.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000025375,157.40550093512465,1147.0,0.0775183,862.0,12.2019,796.0,9914.315809330214,725.0,0.164208131420125,12148.0,0.050125439296987505,11211.0
ENSMUSG00000015243,128.49283545723512,12100.0,0.0049294,8449.0,0.633394,8475.0,7331.748009239008,4262.0,0.578300625,10440.0,0.1032445,10010.0
ENSMUSG00000028125,138.555768978578,6167.0,0.0108622,6138.0,1.50503,5975.0,4303.8875580242275,13896.0,2.400026875,7824.0,0.1591135625,9136.0
ENSMUSG00000026944,149.3560885729407,2352.0,0.0978205,443.0,14.61,511.0,9911.251671156111,728.0,5.0937971875,6376.0,0.9889115625,5085.0
ENSMUSG00000031333,118.53772008793939,15485.0,0.000312482,14956.0,0.0370409,15150.0,3142.664227423385,16066.0,0.30058250000000003,11428.0,0.0714759375,10651.0
ENSMUSG00000024030,132.77430981640552,9670.0,0.0257732,3598.0,3.42202,3677.0,7149.4007377348435,4793.0,1.025209375,9481.0,0.11112756249999999,9857.0
ENSMUSG00000058835,139.76243311934354,5535.0,0.0462225,2026.0,6.46016,2058.0,7744.735881016598,3248.0,69.33152789714374,2625.0,3.2676032375725,3162.0
ENSMUSG00000026842,144.47471163695204,3609.0,0.030653,3104.0,4.42858,2973.0,7645.383125623629,3453.0,1.327463125,8972.0,0.20640549999999996,8549.0
ENSMUSG00000026596,127.39737566334465,12626.0,0.006312,7678.0,0.804133,7751.0,5339.338517413636,11307.0,0.071501625,12792.0,0.0125600875,12597.0
ENSMUSG00000026003,167.7398069809957,452.0,0.0245795,3745.0,4.12295,3176.0,9097.890096987083,1301.0,18.35307286249375,4286.0,4.12213255374125,2828.0
ENSMUSG00000062908,135.83273251622208,7773.0,0.000592131,13834.0,0.0804305,13808.0,6439.952877610538,7248.0,7.914020625000001,5570.0,3.3258471875,3137.0
ENSMUSG00000018574,139.30554347753377,5753.0,0.0375375,2581.0,5.22917,2556.0,6505.458169143911,7010.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000029545,124.98611713335919,13688.0,0.0111126,6063.0,1.38893,6222.0,4747.3276282283005,12933.0,0.6390125,10281.0,0.17347625,8933.0
ENSMUSG00000027822,126.08017144665304,13253.0,0.0118043,5883.0,1.4883,6004.0,6459.02263237339,7177.0,21.282236875,4082.0,1.1934273125000001,4733.0
ENSMUSG00000020704,123.10800858579817,14355.0,0.0176462,4691.0,2.17238,4933.0,4083.7999775783646,14358.0,235.10030625,1483.0,9.3636525,1820.0
ENSMUSG00000023017,152.3069483583732,1811.0,0.0797664,809.0,12.149,804.0,10435.214336074194,505.0,1.280383837446875,9035.0,0.044634753976831254,11388.0
ENSMUSG00000020681,136.8987881413975,7132.0,0.00552943,8123.0,0.756977,7941.0,6721.85952925862,6251.0,0.29015353945625,11462.0,0.047308949709375,11306.0
ENSMUSG00000023328,149.68520143597925,2286.0,0.131597,101.0,19.6982,185.0,9045.089039286238,1342.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000074336,124.79370091614676,13768.0,0.000222141,15463.0,0.0277218,15565.0,4118.983936080748,14284.0,10.778895624999999,5087.0,0.5559893124999999,6327.0
ENSMUSG00000028649,143.56058396998503,3906.0,0.0612987,1384.0,8.80012,1422.0,8254.707917405678,2296.0,33.112047439499996,3476.0,1.2398652673275,4657.0
ENSMUSG00000028405,126.6594269733123,12963.0,0.0298832,3173.0,3.78498,3383.0,4735.600500288697,12957.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000022477,159.04642949072297,981.0,0.0915891,547.0,14.5669,513.0,10382.096741144633,530.0,0.230611875,11780.0,0.0575766875,11018.0
ENSMUSG00000020777,134.39143747397,8695.0,0.037078,2616.0,4.98296,2689.0,6376.473827414972,7483.0,1539.6715,276.0,39.748512500000004,675.0
ENSMUSG00000044573,129.2995861484151,11681.0,0.015514,5070.0,2.00595,5170.0,6284.82980359391,7828.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000002103,125.75871730631906,13391.0,0.000350037,14781.0,0.0440202,14870.0,4503.4331661233955,13481.0,0.154006875,12196.0,0.18355624999999998,8815.0
ENSMUSG00000001348,151.8081576289701,1897.0,2e-05,16982.0,0.00303319,16963.0,4932.189726959018,12463.0,2.6858668750000003,7596.0,0.2131181875,8471.0
ENSMUSG00000022622,146.47910785110557,3070.0,0.00511598,8344.0,0.749382,7974.0,7747.240413663362,3236.0,0.8751375,9763.0,0.140491875,9370.0
ENSMUSG00000027107,116.44775507145197,15902.0,0.000358802,14733.0,0.0417817,14959.0,2713.0903872661133,16711.0,25.255617500000003,3848.0,0.60294425,6165.0
ENSMUSG00000027577,130.00676277263946,11298.0,0.0232272,3897.0,3.0197,3995.0,3581.33594538482,15268.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000031491,150.68962458700136,2100.0,0.00348548,9523.0,0.525224,9068.0,3816.2580824346005,14842.0,63.9375,2711.0,2.2111865,3696.0
ENSMUSG00000030525,148.62949974951692,2507.0,0.00768213,7097.0,1.14179,6761.0,6356.323718602203,7553.0,6.019265,6068.0,0.19419405625000002,8672.0
ENSMUSG00000041189,122.99266291806768,14392.0,0.000885081,13024.0,0.108859,13164.0,3060.329116283255,16222.0,0.02012275,13218.0,0.009898,12728.0
ENSMUSG00000027950,119.76698511046713,15218.0,0.0110242,6094.5,1.32033,6340.0,3928.927020539986,14656.0,345.2177875000001,1143.0,5.3712406249999995,2489.0
ENSMUSG00000026251,109.74634710004472,16907.0,0.00829399,6885.0,0.910234,7384.5,2883.170483732478,16478.0,1.09776875e-06,13375.0,3.40248125e-08,13373.0
ENSMUSG00000014609,113.66720685750886,16379.0,0.00340283,9588.0,0.38679,9914.0,3266.207560811115,15852.0,0.1875,12027.0,0.04225125,11444.0
ENSMUSG00000026253,118.403017505477,15519.0,0.00171255,11480.0,0.202771,11680.0,3769.7637185790722,14923.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000022878,137.35255368163152,6878.0,0.0363263,2667.0,4.98952,2682.0,6006.735551367532,8901.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000032110,125.80645161290323,13371.0,7.15e-05,16523.0,0.00899619,16582.0,4798.768220329349,12811.0,1.531350625,8711.0,0.05014891875,11209.0
ENSMUSG00000031972,148.9766585874229,2436.0,0.125393,142.0,18.6806,219.0,6518.782727426758,6956.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000029580,161.5216527612237,790.0,0.165549,17.0,26.7398,32.0,10154.688339202487,618.0,0.5400437499999999,10554.0,0.09072775000000001,10249.0
ENSMUSG00000068614,134.44050923710157,8673.0,0.110648,279.0,14.8756,489.0,5504.855078165463,10741.0,0.25,11664.0,0.180573875,8847.0
ENSMUSG00000062825,152.6824455098607,1738.0,0.0741182,957.0,11.3165,918.0,8688.994054586272,1691.0,11639.18875,10.0,701.0946249999998,36.0
ENSMUSG00000059430,147.20879071793095,2855.0,0.0862019,651.0,12.6897,728.0,7157.232653259818,4763.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000070979,127.9093059175596,12378.0,0.00135421,12040.0,0.173216,12065.0,4881.292172048683,12600.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000070980,119.27161788540376,15319.0,9.68e-05,16317.0,0.0115417,16419.0,4600.088419014956,13276.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000052374,128.578765716164,12060.0,0.000278296,15117.0,0.0357829,15206.0,3151.8521714022727,16051.0,31.250678125,3549.0,1.04046823125,4980.0
ENSMUSG00000006457,136.26944377027115,7514.0,0.0179929,4632.0,2.45188,4596.5,8385.752832737579,2099.0,8.65066875,5431.0,0.30893974999999996,7621.0
ENSMUSG00000035783,167.3578006099547,464.0,0.104411,356.0,17.474,302.0,12209.869450536517,139.0,28.806799375,3651.0,1.8280000625,3999.0
ENSMUSG00000026836,128.2720785381347,12209.0,0.00806129,6971.0,1.03404,7023.0,7637.8389161720825,3481.0,58.69065624999999,2811.0,2.0460888749999997,3814.0
ENSMUSG00000000532,128.16399633249935,12268.0,0.0184045,4558.0,2.35879,4704.0,6658.158785840602,6483.0,35.91426875,3375.0,0.86434986875,5363.0
ENSMUSG00000052155,136.0519325523283,7638.0,0.00193704,11157.0,0.263537,11015.0,7375.513545667367,4139.0,9.27263165051875,5320.0,0.89934608679,5275.0
ENSMUSG00000061393,122.74649005975147,14469.0,0.000326558,14892.0,0.0400838,15027.0,5906.389643358109,9294.0,57.747315625,2828.0,3.5568480625,3034.0
ENSMUSG00000000530,111.41059847702884,16713.0,0.00481495,8518.0,0.536436,9012.0,2658.7747920041497,16767.0,0.12149718749999999,12484.0,0.0390579375,11555.0
ENSMUSG00000020774,139.56141268119256,5630.0,0.0262275,3552.0,3.66034,3484.0,5058.536060248655,12104.0,2.592961875,7665.0,0.7006764999999999,5833.0
ENSMUSG00000017697,148.5859540972333,2520.0,2.04e-05,16978.0,0.0030323,16964.0,5402.020350742393,11102.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000054693,127.40311354104912,12621.0,0.0160863,4976.0,2.04945,5098.0,7044.215510382743,5137.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000020926,142.44545429741618,4301.0,0.00251495,10393.0,0.358243,10131.0,6764.671199648865,6107.0,2.421492,7811.0,0.5237817,6467.0
ENSMUSG00000054555,113.6628858633904,16380.0,0.00194599,11144.0,0.221187,11468.0,2722.5673744234023,16702.0,0.5734371875,10456.0,0.1266985625,9587.0
ENSMUSG00000028041,147.9529654888314,2653.0,0.0628242,1334.0,9.29503,1312.0,10085.766521348483,650.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000052593,115.73360752078861,16027.0,0.0041727,8964.0,0.482921,9321.0,3351.398738707571,15688.0,0.6840607499999999,10201.0,0.11764783749999999,9754.0
ENSMUSG00000011256,141.77117917697015,4570.0,0.00392251,9160.0,0.556099,8886.0,5058.845315545142,12103.0,1.187506875,9174.0,0.47023531249999995,6710.0
ENSMUSG00000022039,127.94515949812492,12358.0,0.000125782,16101.0,0.0160932,16158.0,5020.730339520775,12222.0,0.12584687500000002,12369.0,0.00839035625,12808.0
ENSMUSG00000031553,113.11874370293054,16474.0,0.00575787,7986.0,0.651323,8379.0,3703.876787726277,15049.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000072972,125.77515806356203,13382.0,0.00462434,8654.0,0.581627,8736.0,5148.690428409978,11869.0,2.447455,7782.0,0.10800074999999999,9915.0
ENSMUSG00000031554,120.60009960159363,15053.0,0.00217988,10826.0,0.262894,11024.0,3484.395647610935,15454.0,0.8125,9902.0,0.0247221875,12038.0
ENSMUSG00000022056,113.85091416467256,16348.0,0.00296676,9946.0,0.337769,10287.0,3164.787295619812,16031.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000025473,129.3576754370525,11642.0,1.01e-07,17226.0,1.3e-05,17226.0,5466.864926727525,10885.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000031555,117.17854071100916,15760.0,0.0145485,5260.0,1.70477,5640.0,3610.15394587142,15227.0,3.735975625e-08,13401.0,1.186607875e-09,13407.0
ENSMUSG00000022893,110.58607243888707,16815.0,0.000776706,13307.0,0.0858928,13654.0,2541.078714215303,16901.0,0.703493125,10139.0,0.10932675,9891.0
ENSMUSG00000022994,109.57777791082188,16919.0,0.00349499,9517.0,0.382974,9940.0,2578.0848587166647,16868.0,0.375,11110.5,0.148056625,9271.0
ENSMUSG00000031659,112.43560711054396,16581.0,0.00738912,7205.0,0.8308,7642.0,2934.094395292728,16401.0,33.4874375,3463.0,0.571469375,6267.0
ENSMUSG00000022376,123.81428507375689,14119.0,0.00861883,6777.0,1.06713,6937.5,3287.0060860196722,15817.0,5.19973125,6346.0,0.14414675000000002,9316.0
ENSMUSG00000005580,114.36810870730677,16252.0,0.00551546,8129.0,0.630792,8492.5,2813.163086401456,16574.0,18.2077083375,4302.0,0.46118346075750005,6754.0
ENSMUSG00000024256,181.81626525266722,106.0,0.0604899,1418.0,10.9981,975.0,9286.948109448816,1158.0,1080.1875,418.0,55.90535625,509.0
ENSMUSG00000029778,141.68888498626987,4594.0,0.0968209,454.0,13.7185,600.0,6799.747989884844,5981.0,30.756664375,3575.0,1.9549969375,3881.0
ENSMUSG00000029106,145.24383499482408,3394.0,0.0597776,1446.0,8.68231,1452.0,7303.590788914049,4344.0,2.3566525,7858.0,0.5292641875,6441.0
ENSMUSG00000030000,165.22707034728407,563.0,0.0947371,482.0,15.6531,428.0,9556.748112760451,949.0,2.7842906580625,7527.0,0.114092602133125,9805.0
ENSMUSG00000028494,126.25576358809556,13165.0,0.00856344,6798.0,1.08119,6906.0,3584.7795622637127,15264.0,0.14814125,12226.0,0.0183905,12302.0
ENSMUSG00000074207,135.08951760038124,8230.0,0.000664581,13617.0,0.0897779,13559.0,4963.240091692983,12380.0,1.43762875,8824.0,0.14973881249999998,9257.0
ENSMUSG00000055301,127.62979556212224,12516.0,0.00481974,8514.0,0.615143,8561.0,5528.404209626987,10657.0,0.494505,10691.0,0.145841875,9294.0
ENSMUSG00000028138,129.6608102054123,11488.0,0.0161178,4966.0,2.08985,5036.0,5792.197820875811,9702.0,13.957665625000002,4677.0,4.1248738125,2826.0
ENSMUSG00000039197,146.7050594744952,3005.0,0.0296194,3202.0,4.34532,3028.0,8833.620785180126,1549.0,0.187801875,11991.0,0.0474539375,11302.0
ENSMUSG00000030790,131.36577121357533,10501.0,0.000910053,12953.0,0.11955,12942.0,4810.737489899269,12775.0,0.41930999999999996,10944.0,0.25103718750000004,8086.0
ENSMUSG00000058396,134.45585989080357,8662.0,0.00363555,9389.0,0.488822,9289.0,6725.989988650448,6231.0,24.015874999999998,3928.0,0.62218530625,6091.0
ENSMUSG00000061780,153.71814003462066,1595.0,0.001323,12108.0,0.203369,11671.0,9007.70164559695,1384.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000051149,134.4668916989941,8653.0,0.00920457,6595.0,1.23771,6524.0,6262.975925399498,7902.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000042429,138.49172336493123,6207.0,0.00436955,8823.0,0.605146,8610.0,6373.445636488163,7492.0,338.85612499999996,1163.0,7.760723124999998,2028.0
ENSMUSG00000020178,143.7192316355095,3859.0,0.00195789,11119.0,0.281386,10834.0,7414.05552413231,4031.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000018500,135.0103159512925,8285.0,0.00201985,11029.5,0.2727,10929.0,6804.870743363941,5958.0,23.875,3939.0,1.4196381249999999,4409.0
ENSMUSG00000000562,116.77671654248194,15841.0,0.00550992,8135.0,0.64343,8421.0,3340.202136202144,15719.0,2.148558125,8041.0,0.15313465,9224.0
ENSMUSG00000002844,161.34641179036066,798.0,0.100469,401.0,16.2103,387.0,11543.026114578382,232.0,1551.25,273.0,108.45080624999999,290.0
ENSMUSG00000026496,139.59815373728816,5613.0,0.0152412,5129.0,2.12764,5000.0,6636.05632887385,6544.0,3.935560451625,6865.0,1.36350172788125,4475.0
ENSMUSG00000036023,134.80503217195727,8420.0,0.00260328,10306.0,0.350936,10179.0,6862.8112753120095,5741.0,0.20563625,11889.0,0.11202,9841.0
ENSMUSG00000045875,125.2716671084018,13580.0,0.00933151,6555.0,1.16897,6699.0,3865.867642539302,14755.0,1.811686875,8398.0,0.0771306875,10522.0
ENSMUSG00000027335,133.88407076250047,8995.0,0.00201406,11038.0,0.269651,10962.0,5544.446122294166,10605.0,6.5625,5889.5,0.37232825,7208.0
ENSMUSG00000033717,133.1702384242394,9410.0,0.00246105,10469.0,0.327739,10391.0,5550.702646819016,10582.0,336.4375,1167.0,9.32369375,1828.0
ENSMUSG00000058620,149.4845148359773,2325.0,0.000178464,15728.0,0.0266778,15613.0,4288.558229086366,13938.0,1.3812775,8913.0,0.03738375000000001,11605.0
ENSMUSG00000045318,133.34293154247376,9302.0,0.000671838,13592.0,0.089585,13563.0,6413.039622705172,7347.0,224.5625,1529.0,6.896133124999999,2178.0
ENSMUSG00000035283,112.50064722285916,16568.0,0.000251475,15281.0,0.0282911,15535.0,2830.1362596194044,16558.0,35.75,3383.0,1.4946990000000002,4329.0
ENSMUSG00000045730,125.79320019706091,13375.0,0.0046565,8630.0,0.585757,8716.0,6619.4009753224955,6613.0,4.8125,6484.0,0.256634075,8035.0
ENSMUSG00000022407,142.49487492445698,4287.0,0.000130866,16064.0,0.0186478,16003.0,4219.5696826994335,14082.0,3.5955418750000003,7048.0,1.44281125,4386.0
ENSMUSG00000011148,142.0822072216316,4446.0,0.0613131,1383.0,8.71149,1448.0,7993.299280396421,2746.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000015961,120.30057419271459,15117.0,0.00853096,6805.0,1.02628,7044.0,3063.0919268323673,16215.0,0.7491215625000001,10033.0,0.04526283125,11363.0
ENSMUSG00000025432,133.56509042872167,9175.0,0.00822614,6908.0,1.09872,6856.0,3323.2426832075375,15749.0,2.2934841875000003,7908.0,0.0740200625,10601.0
ENSMUSG00000020473,140.75924859387064,5040.0,0.00360802,9412.0,0.507861,9181.0,7950.767318975374,2824.0,0.067231875,12834.0,0.0114823125,12653.0
ENSMUSG00000030232,139.0991548470094,5862.0,0.0439025,2147.0,6.10679,2174.0,7377.31892687549,4127.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000025431,120.62920633543695,15048.0,0.000286627,15074.0,0.0345756,15257.0,4738.395740416755,12951.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000025433,131.05311513585795,10701.0,8.98e-05,16383.0,0.0117711,16407.0,5347.991177542644,11280.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000054932,136.3263038384424,7480.0,5.03e-05,16716.0,0.00685889,16723.0,4243.009526277708,14028.0,24.241270625,3914.0,4.824305624999999,2614.0
ENSMUSG00000031521,105.65841417510788,17138.0,0.00150033,11789.0,0.158523,12275.0,2407.2886955383606,17012.0,25.186100624999995,3853.0,1.203361125,4712.0
ENSMUSG00000030607,123.45972020111027,14244.0,0.00260002,10312.0,0.320998,10458.0,3260.5249189861015,15865.0,6.89163625,5803.0,0.276680875,7863.0
ENSMUSG00000015452,113.07579018109284,16480.0,0.00231619,10652.0,0.261905,11033.0,3515.724778420241,15402.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000022309,128.42542200903975,12130.0,0.000516696,14112.0,0.0663569,14196.0,6798.6413871904515,5985.0,2.28903125,7911.0,0.137060625,9415.0
ENSMUSG00000031465,124.27728140103079,13967.0,0.000904513,12975.0,0.112411,13094.0,4611.6382460538225,13249.0,0.8328462499999999,9848.0,0.1733105,8937.0
ENSMUSG00000027460,133.6470428156749,9133.0,0.00144115,11874.0,0.192605,11813.0,5904.407808530238,9303.0,4.5,6598.0,0.20224129375,8591.0
ENSMUSG00000041936,146.27358363973056,3120.0,0.0499421,1850.0,7.30522,1795.0,8651.919909779484,1729.0,0.196459375,11933.0,0.033484375000000004,11737.0
ENSMUSG00000005705,149.5744140603438,2313.0,0.000756068,13347.0,0.113089,13082.0,6460.957985751697,7171.0,1.15916125,9230.0,0.2667665,7956.0
ENSMUSG00000031266,145.9818420270848,3196.0,0.00107458,12574.0,0.156869,12299.0,6114.853735894239,8474.0,0.8044371687499999,9925.0,0.5688543625,6285.0
ENSMUSG00000031980,125.16831943450512,13615.0,0.0163171,4922.0,2.04238,5110.0,4249.759566993601,14012.0,1953.25,210.0,111.83790624999997,279.0
ENSMUSG00000049115,131.79017925433533,10252.0,0.0833661,713.0,10.9868,977.0,6149.454612017853,8362.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000054988,141.16336367200114,4838.0,0.00215481,10862.0,0.304181,10608.0,6831.669194094824,5845.0,0.011311364999999999,13256.0,0.0007871698875,13273.0
ENSMUSG00000068122,140.7822860982093,5030.0,0.00978955,6429.0,1.37819,6238.0,7631.024728817046,3491.0,0.24634377848437503,11700.0,0.17704652895312498,8892.0
ENSMUSG00000029007,133.19317004081807,9399.0,0.00508591,8362.0,0.677409,8273.0,7451.786495881061,3929.0,0.0180608125,13227.0,0.022879375,12118.0
ENSMUSG00000026272,124.90062069516674,13722.0,2.42e-05,16943.0,0.0030168,16965.0,4565.563042508947,13353.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000025056,120.43610898642906,15085.0,0.000454273,14355.0,0.0547109,14531.0,3600.2086329391846,15239.0,2.9375,7423.5,0.191881625,8704.0
ENSMUSG00000019256,131.75161180861892,10276.0,0.00013183,16050.0,0.0173687,16069.0,4397.618036442085,13700.0,0.069631875,12810.0,0.011069125,12672.0
ENSMUSG00000021575,115.32160194174757,16099.0,0.00144101,11875.0,0.16618,12163.0,3690.323007251546,15080.0,0.22652875,11799.0,0.16149375,9098.0
ENSMUSG00000022868,125.58038664377183,13463.0,0.00219555,10804.0,0.275718,10893.0,4896.533435059665,12556.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000040627,128.14889811346225,12275.0,0.000997391,12747.0,0.127814,12782.0,5196.7150489890955,11737.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000024397,111.41161325012796,16711.0,0.000750486,13364.0,0.0836128,13718.0,2441.275277403239,16994.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000019866,130.0151577496193,11289.0,0.000109882,16219.0,0.0142863,16254.0,4805.266697449797,12790.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000097319,131.73146159198862,10291.0,0.027006,3465.0,3.55754,3570.0,6026.494801046722,8818.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000000731,124.37913640292595,13913.0,0.0618592,1367.0,7.694,1686.0,5196.524535521342,11740.0,0.6498829375,10263.0,0.0707114625,10674.0
ENSMUSG00000026817,119.33222873084851,15303.0,0.0168581,4814.0,2.01172,5160.0,3753.4656149294383,14966.0,7.977894375,5556.0,1.451622125,4377.0
ENSMUSG00000028792,115.49514246060903,16067.0,0.01218,5779.0,1.40673,6192.0,3683.3839459218134,15099.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000028527,140.37791289987024,5206.0,0.000890342,13004.0,0.124984,12835.0,6509.617915937053,6993.0,0.6186879943749999,10344.0,0.16362031149999998,9060.0
ENSMUSG00000018428,124.05075552111586,14040.0,0.00885741,6699.0,1.09877,6855.0,4000.497178746845,14524.0,1.04427625,9442.0,0.18966856249999997,8735.0
ENSMUSG00000038729,127.36709444324735,12637.0,0.0543499,1650.0,6.92238,1903.0,6543.548433740123,6869.0,140.9195625,1925.0,2.0878409375000007,3784.0
ENSMUSG00000030344,123.70769002898837,14161.0,0.0115972,5933.0,1.43467,6127.0,4933.554234229842,12456.0,0.125,12425.0,0.0052716875,13001.0
ENSMUSG00000028766,114.41903062321286,16240.0,0.00296977,9943.0,0.339798,10272.0,3371.3613152749685,15655.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000036500,138.01809357786652,6472.0,5.1e-05,16712.0,0.00703768,16710.0,5205.528017261152,11715.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000026246,136.397914279052,7442.0,0.000423829,14469.0,0.0578094,14431.0,4333.736816330275,13833.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000001729,144.0598700285055,3751.0,0.0674152,1167.0,9.71181,1222.0,6759.740285270479,6119.0,0.5201575,10602.0,0.1767431875,8901.0
ENSMUSG00000004056,133.2234585242435,9381.0,0.00353109,9489.0,0.470424,9393.0,6331.089813207416,7645.0,196.21059375000002,1649.0,7.5538212499999995,2065.0
ENSMUSG00000032786,150.49325278900957,2139.0,0.0284303,3322.0,4.27858,3075.0,12897.051951097748,86.0,62.736881249999996,2732.0,24.090288125,998.0
ENSMUSG00000025270,131.460499200763,10446.0,0.000366381,14706.0,0.0481646,14746.0,6011.994959081166,8876.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000029368,120.09178810630507,15153.0,2.63e-05,16924.0,0.00316104,16958.0,3186.1149150123297,15997.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000022636,161.6624020916902,773.0,0.0691708,1113.0,11.1823,941.0,10522.290643812981,478.0,2.5271329375,7722.0,0.33588962499999997,7444.0
ENSMUSG00000031378,125.99880539318,13288.0,0.0136785,5458.0,1.72347,5603.0,4107.600613703198,14310.0,17.68794625,4349.0,0.7925855,5536.0
ENSMUSG00000053279,141.88891298831462,4523.0,0.00302189,9898.0,0.428771,9654.0,7221.239635079184,4571.0,1244.6109375,356.0,65.90395625000001,434.0
ENSMUSG00000029455,133.6355906417636,9138.0,0.0319109,3013.0,4.26444,3086.0,5374.573953688326,11197.0,61.368249999999996,2765.0,13.57585375,1466.0
ENSMUSG00000019102,120.34455662037274,15103.0,0.00180976,11329.0,0.217795,11512.0,3952.279499943235,14612.0,0.049940518749999996,13109.0,0.003186281,13134.0
ENSMUSG00000010025,123.80194802447299,14122.0,0.000182666,15707.0,0.0226143,15798.0,5412.427692699399,11064.0,0.98438,9564.0,0.46118250000000005,6755.0
ENSMUSG00000030695,184.07367736966253,83.0,0.144885,58.0,26.6695,33.0,11303.694260682143,273.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000017390,160.75833682395827,840.0,0.111631,267.0,17.9457,272.0,10165.62537772332,613.0,11.552099375,4982.0,2.2897541250000004,3641.0
ENSMUSG00000001642,150.33291354742417,2176.0,0.0408734,2328.0,6.14462,2162.0,8488.91811518616,1955.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000055471,115.31510540942648,16101.0,0.000323227,14901.0,0.037273,15139.0,2808.149345349615,16583.0,18.5625,4274.0,0.40179711875,7046.0
ENSMUSG00000000320,137.37371364127625,6862.0,0.000382528,14634.0,0.0525493,14600.0,5928.523385857016,9212.0,0.125949375,12368.0,0.00508538125,13013.0
ENSMUSG00000018907,126.54585947579359,13026.0,0.000345232,14811.0,0.0436877,14884.0,3536.866154360283,15366.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000032807,135.28306051638626,8088.0,0.000224089,15444.0,0.0303154,15430.0,6461.640213457004,7167.0,30.25,3597.0,1.2920148125,4587.0
ENSMUSG00000018924,107.3518448716338,17068.0,0.00170701,11494.0,0.183251,11932.0,2746.0156166558922,16673.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000020891,104.73190327313336,17166.0,0.00316251,9789.0,0.331216,10355.0,2610.338388458539,16834.0,2.6813599999999997,7601.0,0.9345633125,5199.0
ENSMUSG00000060063,120.3040219670682,15116.0,0.0022526,10724.0,0.270997,10945.0,4954.449039470964,12403.0,22.255395000000004,4036.0,6.9196961875000005,2175.0
ENSMUSG00000040888,117.5743881836678,15678.0,0.000796095,13253.0,0.0936001,13473.0,3832.6477687102765,14821.0,551.2080625,801.0,34.161718750000006,769.0
ENSMUSG00000014603,122.30856172572268,14607.0,0.000731258,13427.0,0.0894391,13565.0,3394.859842811665,15606.0,5.3125,6298.5,0.3630978125,7264.0
ENSMUSG00000040310,103.86164768983045,17202.0,0.00124761,12236.0,0.129579,12741.0,1996.89157800634,17203.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000029288,140.87994534974405,4987.0,4.88e-05,16727.0,0.00687052,16721.0,5429.089031808604,11010.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000028356,139.66474301477433,5582.0,7.45e-05,16503.5,0.0104111,16481.0,7002.909233947597,5268.0,0.0,15356.0,0.0,15356.0
ENSMUSG00000075232,128.76711139283373,11945.0,0.0371814,2601.0,4.78775,2798.0,5326.008108975039,11358.0,0.0,15356.0,0.0,15356.0
