id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
461213801,100055069,651,1503580,154339,79628200,24423800,0.102648,16.2438,16.2435,0.179261,11928
461286546,100055045,651,1226770,114415,65017700,18397700,0.0932648,14.9968,15.0061,0.153553,11928
410108475,68546368,651,1677170,192234,108601000,31957500,0.114618,19.0544,19.056,0.302442,11931
432415820,70919203,651,1370280,142325,74508700,24870500,0.103865,18.1499,18.1303,0.297157,11931
133955989,100040891,651,1003730,77688.9,51828400,12339000,0.0773999,12.2931,13.0304,0.384184,11932
139899851,100081910,651,1036020,41329,49209000,6956080,0.0398922,6.71426,6.63882,0.195467,11932
144568951,100101407,651,1468700,63400.2,79782300,10892600,0.0431676,7.4165,7.4165,0.207598,11932
411637536,68744958,651,1794460,181979,114726000,27109500,0.101412,15.1073,15.163,0.275403,11932
451791540,74819255,651,2587710,312929,189756000,49719400,0.120929,19.2137,19.2137,0.130827,11932
419205774,69526952,651,1678510,114605,110374000,16380500,0.0682774,9.75891,9.75891,0.152037,11933
410854602,68666684,651,1539310,3693.57,60229300,453236,0.0023995,0.294442,0.28268,0.77959,11936
404174249,532675,651,1503670,2.38718,55008100,359.817,1.59E-06,0.000239293,0.000239293,2.14933,11937
419206304,69526958,651,1678510,177527,119131000,27932900,0.105764,16.6415,16.6415,0.213756,11938
452356084,74881549,651,2587710,337716,131995000,54261400,0.130508,20.9689,20.9689,0.0890595,11938
430843549,70724583,651,1398760,115016,84159000,19667000,0.0822269,14.0603,14.0603,0.270485,11941
428682975,70528258,651,1888330,950.626,93650300,125855,0.000503422,0.0666488,0.0666488,1.37604,11944
430481721,70719009,651,837201,201.122,35125200,26898.9,0.000240231,0.0321295,0.0325447,1.672,11945
188303578,77280885,651,1783340,241438,109586000,40882700,0.135385,22.9247,22.9248,0.143549,11946
188326949,77280828,651,1415570,183304,78627700,30959900,0.129491,21.871,21.8405,0.149321,11946
194870662,77280841,651,1608570,193072,85225300,32442700,0.120027,20.1686,20.1686,0.243595,11946
194899840,77280853,651,1114550,129496,57125500,21186000,0.116186,19.0085,19.2504,0.17612,11946
194929510,77280905,651,1920100,216001,102255000,35100400,0.112495,18.2805,18.1912,0.24336,11946
400330095,1580,651,1503670,123735,61776600,18693500,0.0822887,12.4319,12.4319,0.278367,11946
400337284,1579,651,2587710,283130,106074000,40525000,0.109413,15.6606,15.6606,0.203091,11946
428687908,70528264,651,1888330,279819,175563000,51222000,0.148184,27.1256,27.1256,0.135296,11947
443888676,73513447,651,1265560,106398,79643300,16716200,0.0840717,13.2086,13.2134,0.288415,11949
414966737,69113524,651,1274580,124774,98717800,19377900,0.0978944,15.2034,15.1961,0.165692,11950
443927703,73513453,651,1156540,349.516,46727800,53655.8,0.000302209,0.0463935,0.0519848,1.72099,11951
398263666,125,651,1503670,11798,38508200,1299300,0.00784613,0.864086,0.864086,0.785429,11957
398306327,124,651,2587710,18923.1,59636700,2085920,0.00731268,0.806087,0.806087,0.630483,11957
448574781,74426449,651,1398650,41903.5,73214300,6058230,0.02996,4.33149,4.33166,0.341503,11958
410106665,68546392,651,1633930,127292,91032800,19511200,0.0779055,11.9413,11.9414,0.409143,11964
450580203,74641315,651,2587710,206512,159570000,31033700,0.0798051,11.9928,11.9928,0.158566,11964
398231247,129,651,2587710,247373,95450900,35752400,0.0955956,13.8162,13.8162,0.108691,11966
398231364,130,651,1398760,126357,52453500,19425000,0.0903353,13.8873,13.8873,0.19205,11966
404434629,564647,651,1223080,31711.3,66608900,4646180,0.0259274,3.79876,3.79677,0.698109,11972
405227408,655501,651,2587710,346522,219977000,59315900,0.133911,22.9222,22.9222,0.102533,11973
406387592,67979021,651,1784690,178315,102978000,28193200,0.0999136,15.7972,15.661,0.346252,11973
407697294,68196930,651,1293850,788.753,39264200,97472.8,0.000609616,0.0753353,0.0753353,0.799314,11974
398299295,127,651,2203050,66824.3,52088500,7885010,0.0303327,3.57914,3.57914,0.381994,11975
398301767,126,651,2587710,160684,62090100,20598100,0.0620953,7.95998,7.95998,0.290577,11975
432334299,70813299,651,1678510,885.973,91978000,118589,0.000527832,0.0706512,0.0706512,2.17089,11975
434532977,71210271,651,1204550,14541.7,52633900,1986360,0.0120723,1.64904,1.68889,0.440224,11975
419202989,69526982,651,1222290,194.077,49853500,25018.7,0.000158782,0.0204687,0.0204525,1.66587,11977
419204335,69526988,651,1293850,969.162,60978800,122250,0.000749051,0.0944853,0.0944853,0.904331,11979
419205906,69526994,651,1293850,103582,81877200,15154600,0.0800567,11.7128,11.7128,0.298165,11980
452385199,74881560,651,2587710,224747,111403000,32266200,0.086852,12.469,12.469,0.296934,11980
423379723,69838745,651,1503670,39710.3,73592700,5150160,0.026409,3.42507,3.42507,0.422575,11981
419200470,69526934,651,1503670,2792.44,80811300,356202,0.00185709,0.236889,0.236889,0.750138,11982
442336812,72128790,651,2086350,343.723,83519000,48615.5,0.000164748,0.0233017,0.0221463,2.25337,11982
406379606,67978746,651,1363790,85582.7,62005600,12334000,0.0627535,9.04394,9.04394,0.309506,11983
454897275,75774682,651,1706950,154603,80838900,24363700,0.0905731,14.2733,14.4157,0.235882,11983
419201561,69526976,651,1223920,156429,90757300,25644200,0.12781,20.9526,20.9526,0.167447,11984
452386780,74881559,651,2587710,391022,133774000,65297900,0.151108,25.2339,25.2339,0.0955904,11984
423818209,69874036,651,1223060,15417.7,64628600,2115940,0.0126059,1.73004,1.73148,0.649152,11987
437815986,71570750,651,1293850,28293.7,62485000,4034280,0.0218678,3.11803,3.11803,0.618749,11988
438684411,71656134,651,1223920,8835.27,65865300,1215500,0.00721886,0.993125,0.993125,0.780284,11989
445973785,73817929,651,2579360,17918.1,128732000,2505750,0.00694673,0.971461,0.970536,0.732681,11989
419203996,69527012,651,1503390,67465.6,94998600,9612820,0.0448758,6.39412,6.39396,0.397457,11990
408173660,68301939,651,1888330,145180,114037000,22078300,0.0768831,11.692,11.692,0.417478,11991
439671183,71764059,651,1398760,105552,93236300,17578700,0.0754614,12.5673,12.5673,0.173254,11992
407953097,68300950,651,1959510,486.847,67365800,56397.2,0.000248454,0.0287813,0.0309648,2.08649,11993
422112288,69782784,651,1119010,63682.6,68069400,9156130,0.0569099,8.18236,8.18236,0.37047,11994
418967811,69526528,651,1305580,5793.66,60884600,727599,0.00443761,0.557299,0.555937,0.777181,11997
140355024,100082798,651,1643540,152.407,51823700,23474.5,9.27E-05,0.0142829,0.0142829,1.00379,11998
140777751,100098230,651,1468700,143.927,48041400,20100.5,9.80E-05,0.0136859,0.0136859,1.04991,11998
144170490,100084793,651,1217590,38.2965,35421200,5573.27,3.15E-05,0.00457731,0.00467867,1.20891,11998
398057563,131,651,2377770,413.748,59908600,46167.5,0.000174007,0.0194164,0.0194155,1.13688,11998
398085717,132,651,1888330,2515.85,61259800,291874,0.00133232,0.154568,0.154568,1.59536,11998
458875806,78153152,651,1503670,335.106,32408800,39816.7,0.000222859,0.0264797,0.0264797,1.11362,11998
458875828,78153149,651,1503670,1238.69,35312200,134326,0.000823778,0.0893323,0.0893323,1.48271,11998
449040441,74509500,651,1888330,1091.49,102608000,155469,0.000578023,0.0823318,0.0823318,1.83996,12000
401358221,2053,651,2587710,1054.2,58784200,136028,0.000407387,0.052567,0.052567,1.25847,12005
401435273,2054,651,2098140,8652.14,44306200,951803,0.00412372,0.453641,0.453641,0.531614,12005
423153986,69838361,651,1503670,4400.83,79208500,572060,0.00292673,0.380443,0.380443,0.639197,12006
451876954,74819487,651,2377890,14083.1,118087000,1934150,0.00592252,0.813388,0.813388,0.983853,12006
414349223,69028617,651,1075560,13788.5,61582000,2172100,0.0128199,2.01951,1.94765,1.18574,12007
443060664,72472487,651,1398760,50178.4,77763400,7265280,0.0358735,5.19409,5.19409,0.366383,12009
427547625,70305443,651,1231230,18407.4,65716400,2639760,0.0149504,2.144,2.14512,0.505713,12010
441351622,71924291,651,2580060,15334.6,123507000,2181460,0.00594352,0.845508,0.844339,0.725913,12010
408004777,68301288,651,2097210,216.251,60206800,27433.3,0.000103113,0.0130808,0.0130782,1.566,12012
457591214,77455015,651,1093720,4841.95,25475400,547524,0.00442706,0.500609,0.498398,0.311873,12013
422314107,69816488,651,1558640,344.42,67838300,43541.8,0.000220974,0.0279358,0.0297401,1.90686,12014
419377055,69528052,651,1043140,4589.39,51633600,629256,0.00439958,0.603229,0.629736,0.660692,12015
452383997,74881790,651,2506280,69611.4,90454700,8813760,0.0277748,3.51667,3.50937,0.540775,12015
415711187,69134523,651,1028260,35322.9,50827300,4635290,0.0343521,4.5079,4.49846,0.385769,12017
453087300,75043147,651,2587710,131239,99910500,16245200,0.0507163,6.27783,6.27783,0.146816,12017
455138524,75831757,651,1202970,6412.22,39093200,779706,0.00533031,0.64815,0.604068,0.439873,12018
461168007,81790684,651,1643540,8886.95,51654400,1070380,0.00540719,0.651264,0.651264,1.10553,12020
453544228,75197486,651,1293840,1745.09,27784600,173306,0.00134878,0.133948,0.133947,0.913306,12021
436103219,71283687,651,1503670,7066.34,65819300,990245,0.00469941,0.658553,0.658553,1.77918,12022
401389705,2057,651,2587710,92574.2,108392000,11552300,0.0357746,4.46428,4.46428,0.258212,12023
401399502,2058,651,1394430,7209.66,51952300,834680,0.00517034,0.598583,0.643967,0.648915,12023
438451345,71616139,651,1789200,57709.8,119977000,8214210,0.0322546,4.59101,4.59369,0.398282,12028
417341757,69288704,651,1888320,14376.7,99444300,1843950,0.00761351,0.976506,0.976505,1.14999,12029
398063133,154,651,2587710,125829,70787100,16419100,0.0486256,6.34506,6.34506,0.118431,12032
398087718,155,651,1503670,102785,51519900,13999700,0.0683562,9.31035,9.31035,0.214352,12032
402722569,72739,651,1190030,43096.4,71608100,6097370,0.0362146,5.12372,5.27955,0.565135,12033
434371923,71209829,651,992988,367.562,39286000,51653.1,0.000370158,0.0520179,0.0533104,1.28417,12033
419474505,69529250,651,2552740,125029,149710000,16928700,0.0489786,6.63159,6.63159,0.361886,12034
411246963,68667916,651,1398570,98166.9,81061000,13505000,0.0701911,9.65635,9.65607,0.311641,12035
433253969,71016665,651,2587710,200253,166113000,30881500,0.0773861,11.9339,11.9339,0.194619,12035
408331562,68341310,651,1973010,21553.5,77316500,2680330,0.0109241,1.35849,1.38366,1.16286,12036
140635384,100082903,651,1120050,39.6946,25880400,5211.87,3.54E-05,0.00465324,0.00488579,1.16753,12038
144469114,100084966,651,397153,1.75001,8037370,225.687,4.41E-06,0.000568263,0.000519618,1.60758,12038
259925129,77673483,651,2286600,5313.87,44756600,787537,0.00232392,0.344415,0.379329,1.54723,12038
259949772,77673485,651,2412860,3620.35,45631300,529577,0.00150044,0.219481,0.219481,1.2523,12038
260153743,77673489,651,3007330,9270.39,60826300,1375130,0.00308259,0.457258,0.457258,1.69826,12038
260153770,77673487,651,3007330,4312.51,57892200,647818,0.001434,0.215413,0.215413,2.08442,12038
260764083,78178521,651,3182180,3997.48,76424200,542514,0.00125621,0.170485,0.170485,2.07278,12038
260764178,78178543,651,3007330,4090.57,70067400,540959,0.0013602,0.17988,0.17988,1.79399,12038
260764444,78178523,651,2692610,4733.47,69810600,661552,0.00175795,0.245691,0.245691,1.54896,12038
260816278,78178557,651,3182180,3654.8,86126800,508354,0.00114852,0.15975,0.15975,1.83439,12038
260843875,78178568,651,3182180,519.151,76984200,53346.5,0.000163143,0.0167642,0.0167642,0.957375,12038
261988676,80205930,651,2028200,4223.38,36313100,561415,0.00208233,0.276804,0.276804,1.67972,12038
261992252,80205916,651,2310750,2253.16,40751300,328659,0.000975079,0.14223,0.143009,2.51736,12038
262283677,80253733,651,3182180,4778.06,61244700,677370,0.00150151,0.212864,0.212864,1.88818,12038
262295560,80253735,651,3007330,656.162,55833600,73268.4,0.000218187,0.0243633,0.0243633,1.12883,12038
262295769,80253729,651,3182180,6557.48,70811400,970474,0.00206069,0.304971,0.304971,1.86784,12038
262296716,80253737,651,2203050,1955.86,44394800,268308,0.000887799,0.121789,0.121789,1.49726,12038
262306150,80253739,651,3182180,4723.19,52258200,671552,0.00148426,0.211035,0.211035,1.90613,12038
262307904,80253727,651,2692610,3913.19,58067600,599050,0.00145331,0.222479,0.222479,1.68862,12038
262315841,80253731,651,3182180,5403.05,63171700,751534,0.00169791,0.23617,0.23617,1.65641,12038
419496573,69529268,651,2587710,16756.9,147399000,2469520,0.00647559,0.954328,0.954328,1.20151,12038
452468470,74881889,651,2586660,5006.05,62187100,635464,0.00193533,0.24567,0.245634,1.52099,12038
408935009,68443080,651,1223920,3.18474,35336600,399.747,2.60E-06,0.000326613,0.000326613,2.16531,12039
411434290,68744176,651,1226580,52250.1,65507600,7320580,0.0425982,5.96829,5.91764,0.426251,12040
440624825,71836890,651,2579540,87137.2,144667000,12659000,0.0337802,4.90747,4.90806,0.261503,12040
411761941,68745347,651,1678510,18674.5,73459400,2292090,0.0111256,1.36555,1.36555,0.498642,12041
455297795,75861854,651,1021880,2833.48,28845600,305725,0.00277281,0.299179,0.275488,0.5392,12042
419494556,69529274,651,2521340,22587.7,149407000,3011900,0.00895861,1.19456,1.22699,0.962064,12043
456423196,76080983,651,1108780,3936.58,38485600,480620,0.00355036,0.433466,0.419915,0.649061,12044
409735337,68523282,651,548786,128.729,17035700,17779.2,0.00023457,0.0323974,0.0341627,2.05422,12045
439674514,71764071,651,1062250,486.944,57807700,65919.5,0.000458407,0.0620563,0.0584422,1.33,12047
458522271,77904713,651,1134060,345.019,33006600,42095.5,0.000304234,0.0371193,0.0304147,1.37149,12047
419491888,69529280,651,2332840,131236,159500000,18437900,0.0562559,7.90365,7.94196,0.335145,12048
411094130,68667449,651,1223920,80.7809,39995800,9535.78,6.60E-05,0.00779121,0.00779121,1.79079,12049
405567154,67765710,651,1888330,54891.1,120671000,7902030,0.0290687,4.18468,4.18468,0.575407,12050
455580277,75934929,651,1088780,2274.87,34004900,260009,0.00208938,0.238808,0.243388,0.555539,12051
411805116,68745474,651,1198900,38721.8,71297200,5264370,0.0322979,4.39102,4.57858,0.293739,12053
454257697,75651139,651,1959910,46757,70002200,5360780,0.0238568,2.73522,2.67713,0.600626,12053
400455826,1602,651,1888330,31925.4,64790000,3751230,0.0169067,1.98654,1.98654,0.552588,12054
400461621,1601,651,2377890,74174.3,96153400,9195620,0.0311933,3.86713,3.86713,0.636963,12054
404996325,633284,651,1027810,1630.56,36803900,209133,0.00158645,0.203475,0.184741,1.82151,12055
454659951,75773699,651,2114070,168962,103605000,23102800,0.0799228,10.9281,11.3812,0.261113,12057
461992988,100144176,651,985247,418.959,21639200,47321.6,0.000425233,0.0480302,0.0483663,0.852641,12057
416539439,69236867,651,1775210,31933.8,115197000,4526620,0.0179887,2.5499,2.59849,0.591094,12061
416538646,69236873,651,1846070,5967.68,107730000,798990,0.00323264,0.432807,0.411059,1.29186,12062
143042197,100081971,651,1327880,1780.3,32500400,267895,0.00134071,0.201747,0.201808,0.677564,12064
144578433,100101409,651,1468650,1794,51607200,276285,0.00122153,0.188122,0.188117,0.738939,12064
187406666,75424423,651,1608530,23092.1,50159000,2912330,0.014356,1.81055,1.81054,0.438585,12064
187416077,75424438,651,1783420,26816.4,66342300,3677050,0.0150365,2.0618,2.0618,0.666071,12064
187421884,75424462,651,1783420,35872.9,71214800,5050780,0.0201147,2.83208,2.83208,0.967196,12064
187439141,75424838,651,1608570,22542.1,51981800,2947970,0.0140137,1.83266,1.83266,0.492493,12064
187455062,75425283,651,1608570,22427.8,53187000,2901360,0.0139426,1.80368,1.80368,0.540352,12064
187942666,76998705,651,1608570,15075.2,45169500,1976170,0.00937175,1.22852,1.22852,0.565998,12064
187958310,76998717,651,1571840,15107.1,38652500,2098880,0.00961109,1.33529,1.33596,0.672239,12064
187971443,76998729,651,1608570,17491.9,44307500,2226960,0.0108742,1.38443,1.38443,0.692357,12064
187981563,76998741,651,1608570,4599.38,28272700,546990,0.00285931,0.340048,0.340047,0.843428,12064
188000143,77000362,651,1608570,10737.1,36971400,1311580,0.00667494,0.815368,0.815368,0.386711,12064
188008995,76998753,651,1783160,7705.42,38872900,937006,0.00432122,0.525475,0.525428,0.70569,12064
188022319,77000374,651,1608570,10612,43487600,1280950,0.00659715,0.796328,0.796328,0.533072,12064
188027263,77000386,651,1538640,8764.4,33422600,1148830,0.00569622,0.746654,0.746654,0.712153,12064
188047432,77003265,651,1427180,15828,37471200,2049250,0.0110905,1.43588,1.45845,0.583815,12064
188054920,77003277,651,1454460,13984.8,40392300,1799220,0.00961507,1.23703,1.30215,0.423111,12064
454573292,75695642,651,907335,12330,25120100,1578400,0.0135892,1.7396,1.75787,0.662115,12064
459530796,79587720,651,1868450,40339.7,72670600,5495680,0.0215899,2.9413,3.21953,0.722424,12064
407950113,68300932,651,1179140,10163.4,33571200,1823940,0.0086193,1.54684,1.52899,2.52294,12068
409981832,68545917,651,1888330,255677,136200000,43438100,0.135399,23.0035,23.0035,0.311901,12069
400836306,1787,651,1398760,158491,74345000,22571700,0.113308,16.137,16.137,0.15105,12070
400836855,1786,651,2099500,207721,99141600,27892400,0.0989382,13.2853,13.6028,0.182297,12070
423123208,69838255,651,1503670,2259.16,76610500,282576,0.00150244,0.187924,0.187924,0.912721,12075
463659023,69015703,651,951760,13752.7,53993900,1760430,0.0144498,1.84966,1.83655,0.579416,12091
410272991,68631978,651,1077460,1018.58,33785900,129002,0.00094536,0.119729,0.116259,1.13435,12095
408965027,68443178,651,1076620,9215.84,45912900,1257440,0.00855995,1.16795,1.12022,0.392148,12111
407076309,68162239,651,456871,67.8738,12929000,10051.6,0.000148562,0.0220009,0.0223908,1.21643,12116
427865538,70430904,651,1293850,13908.8,60375500,1915840,0.0107499,1.48073,1.48073,0.581162,12121
406522745,68076884,651,1503600,7222.04,63556400,940510,0.00480316,0.625505,0.625519,0.599709,12122
440511971,71836838,651,2127430,35009.2,113889000,4835530,0.0164561,2.27295,2.27503,0.36288,12122
443927055,73513576,651,1223920,412.676,51190500,52016.7,0.000337177,0.0425002,0.0425002,1.0322,12123
404876592,632496,651,1655320,145.988,56759000,22168.3,8.82E-05,0.0133922,0.013395,1.55411,12124
408573414,68342141,651,1562670,2961.08,56898500,350956,0.00189488,0.224587,0.226214,1.29154,12125
450737491,74658243,651,2569200,26329.7,121138000,3761780,0.0102482,1.46419,1.45963,1.20821,12125
412723663,68844373,651,1119010,78.8109,30222300,8978.98,7.04E-05,0.00802405,0.00802405,1.10855,12140
442209311,72104184,651,2587710,5557.17,122130000,841568,0.00214753,0.325218,0.325218,1.51014,12140
455698275,75985912,651,1398760,1573.6,43090300,183548,0.00112499,0.131222,0.131222,0.49151,12142
409808460,68544991,651,1154870,6482.06,36693500,807569,0.00561283,0.699276,0.695906,0.725478,12143
419537777,69529334,651,1503670,2331.37,70576300,291740,0.00155046,0.194019,0.194019,0.793986,12144
422883363,69835573,651,1924010,833.754,94477100,108658,0.000433342,0.0564751,0.0554097,2.18039,12145
411245784,68667934,651,1256990,7680.64,56438600,953416,0.00611036,0.758493,0.779871,0.762495,12151
419527876,69529352,651,1503670,602.394,69308200,77016.3,0.000400617,0.051219,0.051219,1.14857,12153
456232811,76003510,651,986271,4262.47,30221800,502487,0.00432181,0.509482,0.528532,0.476879,12154
411092984,68667455,651,1223920,872.882,42359200,109114,0.000713188,0.089152,0.089152,2.80988,12155
456273326,76003511,651,1219500,3250.58,35941800,404308,0.00266551,0.331537,0.330596,0.88058,12156
459474035,79556702,651,2139180,8173.29,47093900,968312,0.00382076,0.452656,0.449646,0.489283,12159
459738203,79669531,651,1311060,5564.01,42481000,745772,0.00424391,0.568832,0.572816,0.621426,12159
419526580,69529364,651,1315140,3412.58,72251400,433098,0.00259484,0.329317,0.323631,1.06925,12160
445897435,73817428,651,1850250,4100.82,91171200,607487,0.00221636,0.328327,0.323909,0.940331,12160
449451410,74514174,651,1361640,14704.1,66043800,1989860,0.0107989,1.46138,1.47374,0.726725,12161
401350910,2066,651,1263780,3789.71,46513400,436982,0.00299871,0.345773,0.340303,1.61517,12162
401362352,2065,651,2587710,1991.97,94770600,235960,0.000769783,0.0911851,0.0911851,1.52824,12162
448928026,74431083,651,1398760,596.607,53031200,83967,0.000426526,0.0600296,0.0600296,1.02424,12163
419531167,69529370,651,1678510,534.424,83736400,65037.3,0.000318392,0.038747,0.038747,1.15862,12164
426025285,70276873,651,1222540,3.8598,33298100,522.103,3.16E-06,0.000427063,0.000426585,3.8026,12165
413153332,68845568,651,1089760,7351.35,48841000,912052,0.00674583,0.836928,0.856933,0.419129,12166
419527731,69529376,651,1678510,6530.15,82941000,808576,0.00389044,0.481722,0.481722,0.865891,12167
419527104,69529382,651,1678510,117555,104078000,16542000,0.0700355,9.85515,9.85515,0.156031,12168
419535593,69529388,651,1818390,1827.48,97171500,232878,0.001005,0.128068,0.128068,0.92052,12169
455581634,75934930,651,1678510,4068.62,52199300,485060,0.00242394,0.288982,0.288982,0.600852,12173
407984412,68301216,651,1678510,344.163,49753200,59969.5,0.00020504,0.0357278,0.0357278,2.67483,12175
411947256,68745353,651,1512390,63997,73886200,8602650,0.0423151,5.6881,5.63382,0.49289,12176
453288639,75077193,651,2587710,288973,129869000,42997600,0.111671,16.6161,16.6161,0.115023,12176
455767595,75988303,651,1223610,21971.6,37962000,2523880,0.0179563,2.06265,2.06265,0.29513,12177
436947191,71488780,651,877714,126.214,32945100,16976.3,0.000143799,0.0193415,0.0198546,1.02736,12180
414410244,69059816,651,1678510,76022,112790000,10806100,0.0452913,6.43789,6.43789,0.161495,12181
437503578,71496007,651,1338380,39.9639,67360000,5722.09,2.99E-05,0.00427539,0.00447808,2.43881,12182
458561163,77904873,651,1223100,1295.97,34853400,189992,0.00105958,0.155336,0.155257,1.23281,12182
457469177,77414641,651,1919610,15096.1,61601100,1798290,0.00786413,0.936799,0.919083,0.311093,12183
463830160,75750418,651,1180530,35171.2,48039200,4347670,0.0297928,3.68282,3.78902,0.193231,12183
455777184,75988313,651,1080510,5439.98,31153500,610654,0.00503465,0.565155,0.523081,0.551332,12189
455733199,75988323,651,1048800,6953.43,29502600,789427,0.00662992,0.752698,0.688761,0.577201,12190
428108048,70445341,651,1398760,86844,86220400,13837700,0.0620865,9.89282,9.89282,0.610998,12192
432132494,70812948,651,1192090,2622.04,68336800,355773,0.00219953,0.298446,0.287347,0.886749,12193
416539974,69236879,651,1274070,11087.8,87525400,1553660,0.00870261,1.21945,1.21012,0.76807,12209
429136223,70560328,651,2587530,586.823,113417000,76887.4,0.000226789,0.0297146,0.0297157,0.871541,12209
419520394,69529316,651,1678510,70973.6,93034800,9778480,0.0422836,5.82568,5.82568,0.280033,12211
398061937,166,651,2587710,247424,90690700,36882300,0.0956152,14.2529,14.2529,0.182462,12215
398091242,167,651,1503670,174941,62636700,26967900,0.116343,17.9348,17.9348,0.224202,12215
419545004,69529424,651,1503670,63946.2,82105800,8623750,0.0425268,5.73515,5.73515,0.378917,12217
447015403,73992923,651,2587710,47093.1,113351000,6469360,0.0181988,2.50004,2.50004,0.491011,12217
455734192,75988324,651,1073660,1818.02,31466100,209339,0.00169329,0.194977,0.183914,0.688582,12223
462500954,100146139,651,1311570,32499.8,42786200,4064920,0.0247793,3.09927,3.21691,0.501124,12224
438375754,71610843,651,1398750,40974.6,96484900,6118570,0.0292936,4.3743,4.37429,0.466276,12226
445256060,73718576,651,2587710,33628.6,130241000,4774920,0.0129955,1.84523,1.84523,0.664889,12226
419546128,69530684,651,1195700,1181.75,56335400,153871,0.000988334,0.128687,0.138362,1.22951,12227
442719634,72283802,651,2115930,2239.73,83964900,313277,0.00105851,0.148056,0.132098,1.39151,12227
398055805,168,651,2587710,4046.87,62572400,462376,0.00156388,0.178682,0.178682,0.804627,12228
408088533,68300986,651,1888330,441.848,63961200,64696.2,0.000233989,0.0342612,0.0342612,2.12673,12228
441791363,72008120,651,2571240,3349.17,116340000,470318,0.00130255,0.182915,0.181946,1.03466,12228
411243909,68667928,651,1055600,4669.02,38135400,572437,0.0044231,0.542286,0.564492,1.54137,12229
406601161,68076975,651,1888330,430.49,67528000,50959.7,0.000227975,0.0269867,0.0269867,1.74415,12231
447371930,74047905,651,2587710,192173,147543000,28168600,0.0742639,10.8855,10.8855,0.21353,12234
454378457,75692782,651,1150850,75040.5,47644700,10062700,0.0652042,8.74366,8.93563,0.287335,12234
410192960,68563068,651,862924,1241.2,24602300,188268,0.00143837,0.218175,0.220801,1.98627,12235
452919372,74990525,651,1173280,2594.35,22661500,277134,0.0022112,0.236205,0.239642,0.466757,12236
188199448,77141201,651,1376160,45297.7,54041500,5834930,0.032916,4.24001,4.21055,0.347256,12237
258888054,77700509,651,1783420,44254.2,47298700,5434290,0.0248142,3.04712,3.04712,0.67532,12237
258890800,77700505,651,1608570,59820.5,63307600,7533940,0.0371885,4.68361,4.68361,0.357866,12237
258895914,77700507,651,1538640,35489.7,63719000,4748130,0.0230657,3.08593,3.08593,0.510186,12237
258907080,77700503,651,1783420,59293.1,67315200,7593390,0.0332469,4.25777,4.25777,0.54297,12237
409690564,68522380,651,1118000,65266.9,59895800,9369360,0.0583785,8.38049,8.38169,0.325001,12237
417169944,69262340,651,1577920,77761.7,89612000,11031100,0.0492812,6.9909,6.99341,0.34786,12238
401359115,2071,651,2587710,3685.52,86643500,419773,0.00142424,0.162218,0.162218,0.871061,12257
401359708,2072,651,1503670,11261.4,63920000,1338280,0.00748929,0.89001,0.89001,0.781307,12257
459491517,79556668,651,1846520,1687.24,38059600,176767,0.000913744,0.0957297,0.0924379,0.617793,12257
459738061,79632284,651,1307030,645,34365100,71760.3,0.000493485,0.0549033,0.054779,0.731214,12257
406524456,68076550,651,1329690,4525.61,44156200,733862,0.0034035,0.551904,0.552605,2.2185,12258
140015198,100082352,651,1330290,6717.06,35579600,1027230,0.00504932,0.772183,0.774837,0.197081,12259
144053103,100084703,651,1333640,5864.22,46074300,893168,0.00439715,0.669723,0.65314,0.391221,12259
407255038,68191456,651,1452110,4859.71,53219200,662301,0.00334664,0.456095,0.470321,1.19831,12259
457276403,77371775,651,1930680,23957.4,67452500,3375250,0.0124088,1.74822,1.7635,0.405017,12259
458675756,77923147,651,764714,6636.87,24493200,927411,0.00867889,1.21275,1.14672,0.319519,12259
134000405,100041224,651,1328820,2763.67,29500900,286418,0.00207979,0.215543,0.215543,0.348069,12260
140604321,100082827,651,1139690,1148.28,42783000,171059,0.00100754,0.150092,0.143082,0.768906,12260
144623855,100101394,651,1468700,737.291,44627600,104862,0.000502003,0.0713979,0.0713979,0.874151,12260
436862122,71487058,651,1351850,649.747,42772500,81701.2,0.000480637,0.0604367,0.0607572,1.50788,12260
428738993,70528408,651,927714,30954,50179300,4339550,0.0333659,4.67768,4.3903,0.489516,12261
427870771,70430916,651,1433730,9543.44,68713700,1405990,0.00665637,0.980653,0.980653,0.594731,12262
457273985,77340474,651,2082700,20272.8,69801500,2806240,0.00973393,1.34741,1.43851,0.607359,12262
408120334,68301772,651,1678500,571.417,72504800,73921.4,0.000340433,0.0440401,0.0440411,2.01553,12263
419651908,69530953,651,1223920,2356.5,57755500,302717,0.00192538,0.247335,0.247335,0.983797,12265
428735525,70528425,651,1301540,664.602,52683300,86844.9,0.000510626,0.0667246,0.0635554,1.07607,12266
459036215,79360304,651,1079290,300.998,18959600,31830.5,0.000278884,0.029492,0.0290503,0.69367,12267
140546306,100082836,651,1592010,8367.4,70338900,1376990,0.00525587,0.864936,0.856517,0.607726,12268
144218595,100084931,651,1328820,4434.57,33246700,699908,0.00333722,0.526713,0.526713,0.759249,12268
427616189,70305568,651,1223920,5151.97,62134400,733197,0.00420942,0.599059,0.599059,0.902638,12268
