id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
398018805,61,674,34969,4282.73,1426790,642389,0.122472,18.3702,0,0,11459
419047165,69514684,674,34969,5601.27,3215820,918918,0.160178,26.2781,0,0,11461
452349276,74881516,674,69938,11663.2,4453770,1870330,0.166765,26.7427,26.7427,0.0114025,11461
460787142,81600126,674,34969,6632.42,2504200,1097060,0.189666,31.3723,0,0,11461
398027837,62,674,69938,5574.01,2418840,790790,0.0796994,11.307,11.307,0.186163,11464
398033863,63,674,67645.9,7746.06,2804040,1045800,0.114509,15.4599,15.3861,0.200183,11464
405809416,67792203,674,69938,9065.71,4971400,1496090,0.129625,21.3916,21.3916,0.393768,11465
458064025,77620463,674,32233.6,2002.78,1880980,295821,0.0621334,9.17743,0,0,11468
425471390,70228699,674,34969,3.79032,1427620,475.258,0.000108391,0.0135908,0,0,11470
418878373,69514690,674,34012.2,22.1864,1661860,2662.57,0.000652307,0.0782829,0,0,11471
430875107,70724523,674,34969,0.918777,764329,112.676,2.6274e-05,0.00322216,0,0,11472
418881622,69514696,674,34851.6,603.469,2402360,79932.4,0.0173154,2.29351,0,0,11474
411333033,68743877,674,34969,5493.24,2536830,900605,0.157089,25.7544,0,0,11475
435146621,71213256,674,69521.2,9.83763,3282590,1330.29,0.000141506,0.0191351,0.019132,1.41026,11475
440902657,71919092,674,34969,3795.55,2586430,652128,0.10854,18.6488,0,0,11475
418878351,69514714,674,34969,193.854,2235980,23879.4,0.0055436,0.682872,0,0,11477
419048537,69514720,674,32095.4,286.763,1176400,36187.7,0.00893471,1.1275,0,0,11479
449041942,74509464,674,15897.1,41.8572,866070,5493.6,0.002633,0.345572,0,0,11480
418878550,69514732,674,34969,11.0747,1770820,1400.07,0.000316702,0.0400376,0,0,11481
457517107,77454605,674,34969,367.672,1049930,45168.6,0.0105142,1.29168,0,0,11482
459154172,79488929,674,65702.3,471.598,1617160,54831.1,0.00717781,0.834538,0.834535,0.0546938,11482
