id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
454169239,75551465,666,78007,4563.43,3077170,656299,0.0585002,8.41333,8.62816,0.366278,11435
462463783,100146096,666,139876,46.7733,3051370,4904.13,0.000334391,0.0350606,0.0350606,0.201243,11435
140201012,100082360,666,104907,529.592,4023640,79381.9,0.0050482,0.756688,0.756688,0.575428,11438
399625389,1173,666,69938,249.417,1335190,29088.7,0.00356625,0.415921,0.415921,0.775156,11438
399629461,1174,666,139876,1956.05,4166430,232690,0.0139842,1.66355,1.66355,0.255422,11438
457634735,77454722,666,69510,903.084,2000240,116979,0.0129921,1.6829,1.6829,0.415696,11438
139874954,100081908,666,174845,26.8212,4622270,4139.75,0.0001534,0.0236767,0.0236767,0.637586,11440
143767014,100084607,666,34902,1.5363,1095650,216.016,4.40175e-05,0.0061892,0,0,11440
454169756,75551461,666,139790,1503.61,3363180,227555,0.0107561,1.62783,1.62807,0.195111,11440
454219711,75551481,666,139876,245.716,3640510,28515.2,0.00175667,0.203861,0.203861,0.33292,11440
454298167,75651213,666,139876,2619.4,4005640,411363,0.0187266,2.94091,2.94091,0.487826,11440
140584666,100082805,666,171137,22.7349,5852480,3339.85,0.000132846,0.0195157,0.0195645,0.417015,11441
144291086,100084944,666,34969,0.0252942,1261770,3.48052,7.23331e-07,9.95317e-05,0,0,11441
416617246,69237107,666,74369.8,1920.05,4406750,266033,0.0258176,3.57716,3.82981,0.478333,11441
449203544,74511738,666,95589.1,993.128,4229480,146488,0.0103895,1.53247,1.58408,0.357558,11441
455376069,75888752,666,139876,355.852,3754360,40371,0.00254405,0.28862,0.28862,0.161611,11443
457952071,77620387,666,139622,138.507,3567410,17303.8,0.000992011,0.123933,0.124028,0.817097,11443
140503444,100082923,666,139800,263.775,4998930,38640.2,0.0018868,0.276396,0.270495,0.302563,11444
144119626,100085037,666,174845,2.98758,4735430,538.772,1.7087e-05,0.00308143,0.00308143,1.77363,11444
189278347,79122801,666,244783,282.222,5758240,30333,0.00115295,0.123918,0.123918,0.298676,11444
189300845,79122777,666,244783,721.053,4957180,68620.9,0.00294568,0.280333,0.280333,0.363565,11444
189304560,79122789,666,34969,141.935,974746,16864.6,0.00405889,0.482274,0,0,11444
259742499,79122759,666,209811,810.737,3971410,76562.1,0.00386413,0.36491,0.364908,0.703675,11444
259754254,79122633,666,139876,318.76,2994880,32160.1,0.00227887,0.229919,0.229919,0.614804,11444
261825781,79787945,666,244783,3230.83,8677420,417979,0.0131987,1.70755,1.70755,0.299787,11444
261831973,79797920,666,244783,2980.03,6512400,369208,0.0121742,1.50831,1.50831,0.679933,11444
261832718,79797918,666,244783,6109.85,10034200,852182,0.0249603,3.48138,3.48138,0.322335,11444
261844184,79797914,666,244783,3817.78,9092860,492413,0.0155966,2.01163,2.01163,0.289105,11444
261844300,79797916,666,244783,2595.52,6702750,327472,0.0106033,1.33781,1.33781,0.487968,11444
262131189,80212624,666,244783,4869,7940600,626563,0.0198911,2.55967,2.55967,0.414539,11444
262155995,80212622,666,244783,3720.49,6799050,482166,0.0151991,1.96977,1.96977,0.254427,11444
401473674,2098,666,139876,5089.96,9478890,723334,0.0363891,5.17125,5.17125,0.245013,11444
401614044,2097,666,69938,1977.26,4634460,278947,0.0282716,3.98849,3.98849,0.18508,11444
461123590,81671342,666,134953,6453.93,6139630,857273,0.0478237,6.3524,6.41565,0.389368,11444
429521165,70593133,666,69938,1252.4,4235820,172394,0.0179072,2.46495,2.46495,0.557777,11447
452717621,74988680,666,139876,3154.88,4164680,362000,0.0225548,2.58801,2.58801,0.311914,11447
450420446,74634819,666,69938,3.08891,1556060,459.303,4.41664e-05,0.00656729,0.00656729,0.241031,11448
455384120,75888738,666,139876,526.58,4067390,59773.2,0.00376462,0.42733,0.42733,0.149363,11448
429519819,70593134,666,69935,106.216,2574500,16843.5,0.00151878,0.240845,0.240845,0.00133408,11449
454172994,75551466,666,139586,359.809,4885250,43482.7,0.00257769,0.311512,0.311399,0.237538,11449
