id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
261844368,79797916,691,1433730,16634.1,45623800,2100680,0.011602,1.46519,1.46519,0.656732,11444
262131236,80212624,691,909194,12815,26479800,1571680,0.0140949,1.72866,1.72866,0.460204,11444
262156014,80212622,691,1573600,22667.7,41403300,2726490,0.0144049,1.73264,1.73264,0.523505,11444
401473990,2098,691,839256,17756,54850500,2354890,0.0211568,2.80592,2.80592,0.319834,11444
401614127,2097,691,1213190,22343,76034800,3062200,0.0184168,2.5241,2.50656,0.446787,11444
461123812,81671342,691,654757,13315.2,22041500,1321970,0.0203361,2.01902,1.35395,1.16579,11444
461202367,81790724,691,699380,6759.18,22133500,814498,0.00966453,1.1646,1.1646,0.289461,11444
429521346,70593133,691,464626,3080.55,22964100,420709,0.00663018,0.905479,0.93427,1.87958,11447
452718048,74988680,691,1363790,11451.5,35692600,1263980,0.00839678,0.926813,0.926813,1.09376,11447
450420940,74634819,691,699380,183.054,30028800,29387.8,0.000261737,0.0420198,0.0420198,1.01564,11448
455384157,75888738,691,1363790,4957.63,39674200,565788,0.00363518,0.414864,0.414864,0.615863,11448
429519973,70593134,691,411788,1930.14,16633500,273883,0.00468721,0.665107,0.725081,0.83374,11449
454173235,75551466,691,1021040,1602.73,32219300,189191,0.0015697,0.185291,0.194228,0.645193,11449
409799249,68545033,691,378730,12976.3,15854200,1782140,0.0342627,4.70557,4.70018,0.63349,11450
418882785,69514678,691,501491,55.5577,20156600,6959.31,0.000110785,0.0138772,0.0153868,1.40426,11451
398017641,60,691,1363790,126511,53317900,17857100,0.0927639,13.0937,13.0937,0.315049,11459
398019022,61,691,839256,98343.4,35288800,14691300,0.117179,17.5051,17.5051,0.160032,11459
419047286,69514684,691,697113,102001,58542000,16162400,0.146319,23.1848,23.1727,0.0816368,11461
452349487,74881516,691,1363790,243096,87576800,40055700,0.17825,29.3709,29.3709,0.146346,11461
460787305,81600126,691,734349,116053,45161700,18788000,0.158035,25.5846,25.5846,0.137999,11461
398027964,62,691,1293850,129805,47617500,18014700,0.100325,13.9233,13.9233,0.168756,11464
398033957,63,691,913851,99618.5,37018100,13456500,0.10901,14.7251,14.5462,0.145058,11464
405809516,67792203,691,1188950,89201.7,68001100,13624200,0.0750259,11.4591,11.4591,0.390414,11465
458064261,77620463,691,510386,36457,24684800,5333120,0.0714302,10.4492,10.4552,0.21135,11468
425471580,70228699,691,699380,539.845,26074100,68433.4,0.000771891,0.0978487,0.0978487,1.2841,11470
418878519,69514690,691,567258,69.7366,21963300,8310.57,0.000122936,0.0146504,0.0181686,1.16759,11471
430875223,70724523,691,650394,118.726,15048200,15310.7,0.000182545,0.0235406,0.0243242,2.50646,11472
418881813,69514696,691,742997,11879.7,45516500,1607790,0.0159889,2.16393,2.14419,0.535223,11474
411333114,68743877,691,839256,117482,60434700,18673700,0.139984,22.2503,22.2503,0.210177,11475
435146806,71213256,691,877908,80.1815,38786400,11177.1,9.13324e-05,0.0127315,0.0124989,1.45183,11475
440902815,71919092,691,699380,71141.2,50403200,12055700,0.10172,17.2377,17.2377,0.303271,11475
418878518,69514714,691,839256,5993.36,48978700,765103,0.00714127,0.911644,0.911644,0.568454,11477
419048699,69514720,691,760295,11367.6,38293700,1448330,0.0149515,1.90496,1.95575,0.538826,11479
449042066,74509464,691,627983,1430.84,33624500,194611,0.00227846,0.309899,0.379825,2.19128,11480
418878730,69514732,691,839256,131.685,39744400,16526.6,0.000156907,0.019692,0.019692,0.759516,11481
457517299,77454605,691,699380,5094.06,18467900,618892,0.00728369,0.884916,0.884916,0.260593,11482
459154366,79488929,691,1122270,5756.82,27088400,653891,0.0051296,0.582648,0.619346,0.413234,11482
409134838,68444720,691,734349,445.36,19925900,53070.2,0.000606469,0.0722684,0.0722684,1.5422,11484
457356601,77371803,691,1363790,26229.7,38031400,3307970,0.0192329,2.42557,2.42557,0.420339,11484
458268507,77793157,691,644200,17308.2,23539300,2424290,0.0268677,3.76325,3.59557,0.204302,11484
428615914,70528192,691,444188,10.4352,16534300,1548.26,2.34929e-05,0.0034856,0.00441141,2.45747,11486
418874732,69514738,691,816089,12421.2,44714500,1586890,0.0152204,1.94451,1.9393,0.38019,11487
422959403,69837407,691,1062270,71640.6,62350700,10504000,0.067441,9.88823,9.90489,0.205883,11488
431924191,70795304,691,701869,1065.97,32390500,143365,0.00151875,0.204262,0.184158,1.45578,11488
455774804,75988236,691,512070,895.262,12124500,101869,0.00174832,0.198936,0.2073,0.347811,11489
403658927,392924,691,734349,45578.1,49128700,6758770,0.0620659,9.20376,9.20376,0.358818,11490
455740322,75988237,691,668962,2520.26,19092100,295802,0.00376741,0.442181,0.44497,0.65391,11491
437389068,71495632,691,735396,3196.46,34807100,474011,0.00434658,0.644566,0.656038,0.82062,11492
447732083,74272054,691,1363790,4355.72,47062300,612084,0.00319383,0.448811,0.448811,2.43459,11492
418886754,69514762,691,771193,78.197,29935600,10197.7,0.000101397,0.0132233,0.0121656,1.13223,11495
455263228,75860980,691,495283,3748.02,16717300,425486,0.00756744,0.859078,0.83926,0.468553,11497
418881712,69514774,691,1016210,5619.12,43084200,707448,0.00552948,0.696162,0.69773,0.640724,11498
455771764,75988238,691,695732,1677.54,20273300,202759,0.00241119,0.291432,0.294758,0.757509,11499
456180049,76003378,691,734346,1771.02,20141500,199474,0.0024117,0.271635,0.271635,0.824708,11500
409497762,68498992,691,806458,0.14021,34294700,18.1372,1.73859e-07,2.249e-05,1.7173e-05,4.59016,11501
456180638,76003388,691,660879,8782.33,19628700,1025060,0.0132889,1.55106,1.50371,0.513538,11502
398034924,69,691,1363790,2766.88,46757300,335003,0.00202881,0.245641,0.245641,0.997184,11504
398034977,70,691,604621,448.801,13385300,50870.2,0.000742285,0.0841357,0.0848613,2.02162,11504
398264559,81,691,1363790,1982.64,29560200,218105,0.00145377,0.159925,0.159925,0.503786,11512
398301812,82,691,769318,2263.94,17740400,249303,0.00294278,0.324057,0.324057,0.447346,11512
401304809,2017,691,1119010,2952.03,42179500,335541,0.00263807,0.299856,0.299856,0.288392,11513
401320340,2018,691,839256,538.229,26050300,65655.4,0.000641317,0.0782305,0.0782305,0.340044,11513
