id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
452349416,74881516,682,1014100,177561,62372700,28533800,0.175092,28.137,28.137,0.0970929,11461
460787196,81600126,682,489566,85279.1,31167800,13624200,0.174193,27.8292,27.8292,0.0646194,11461
398027892,62,682,944163,96869.4,34636900,13166100,0.102598,13.9448,13.9448,0.162011,11464
398033904,63,682,578121,65242,24177700,8620410,0.112852,14.9111,14.8542,0.0932009,11464
405809457,67792203,682,734349,47597.9,40383700,7020850,0.0648164,9.56065,9.56065,0.369194,11465
458064134,77620463,682,426272,43969.9,20385400,6483310,0.10315,15.2093,15.3365,0.16544,11468
425471472,70228699,682,489566,1113.8,19205700,143093,0.00227508,0.292285,0.292285,1.29729,11470
418878430,69514690,682,412717,12.9007,16056500,1528.26,3.12579e-05,0.00370292,0.0039826,2.36259,11471
430875155,70724523,682,399114,17.5276,10197600,2127.75,4.39164e-05,0.00533118,0.00562045,1.78319,11472
418881702,69514696,682,341744,7893.93,22989900,1092190,0.0230989,3.19593,3.2301,0.325127,11474
411333066,68743877,682,489566,71775.6,35239700,11079200,0.146611,22.6306,22.6306,0.070211,11475
435146693,71213256,682,558873,15.3194,24481200,2162.36,2.74113e-05,0.00386914,0.00386737,1.23894,11475
440902717,71919092,682,489566,54690.8,35919300,8968870,0.111713,18.32,18.32,0.203168,11475
418878401,69514714,682,489566,4955.57,31907300,642213,0.0101224,1.3118,1.3118,0.421863,11477
419048608,69514720,682,486581,12532.7,27064300,1618690,0.0257566,3.32667,3.31218,0.347922,11479
449041997,74509464,682,464502,113.675,24555800,15734.9,0.000244725,0.0338749,0.0125356,1.02411,11480
418878623,69514732,682,489566,319.09,25044000,38710.3,0.000651782,0.0790707,0.0790707,0.806934,11481
457517184,77454605,682,489566,3021.34,13724400,363037,0.00617147,0.741548,0.741548,0.141775,11482
459154260,79488929,682,836728,3150.89,18942500,333458,0.00376573,0.398526,0.403794,0.326864,11482
409134762,68444720,682,489566,386.215,12338400,45278.3,0.000788893,0.0924867,0.0924867,0.825915,11484
457356515,77371803,682,1014100,24510.1,29711200,3113250,0.0241693,3.06996,3.06996,0.219991,11484
458268426,77793157,682,315501,8111.43,10951800,1104850,0.0257097,3.50188,3.4631,0.114115,11484
428615808,70528192,682,252065,5.4914,9746870,822.262,2.17856e-05,0.0032621,0.00355785,2.13614,11486
418874623,69514738,682,489377,9404.96,27786900,1191280,0.0192182,2.43427,2.43398,0.34081,11487
422959333,69837407,682,587467,42523.2,34807700,6067440,0.0723841,10.3281,10.3319,0.0958486,11488
431924122,70795304,682,452056,2222.47,22245900,325293,0.00491637,0.719586,0.672547,0.793108,11488
455774725,75988236,682,183758,479.053,4682800,53829.8,0.00260698,0.292939,0.322415,0.183872,11489
403658828,392924,682,489566,34051.2,34321500,5022940,0.0695539,10.26,10.26,0.139405,11490
455740250,75988237,682,480100,2390.17,14344600,272928,0.00497848,0.568482,0.579021,0.623128,11491
437388915,71495632,682,467382,1309.93,24595000,190330,0.00280269,0.407225,0.406417,0.588805,11492
447732007,74272054,682,1014100,1847.97,36713400,264992,0.00182227,0.261308,0.261308,3.062,11492
418886686,69514762,682,427702,65.7105,18321300,8381.05,0.000153636,0.0195955,0.0184721,0.92909,11495
455263105,75860980,682,359853,1161.99,11383200,130299,0.00322906,0.362089,0.374972,0.88092,11497
418881638,69514774,682,584233,2043.6,23443000,256110,0.00349792,0.438369,0.433902,0.921292,11498
455771692,75988238,682,488969,928.522,13556600,110004,0.00189894,0.224971,0.225246,0.700736,11499
456179959,76003378,682,489566,2014.54,14519300,232941,0.00411495,0.475811,0.475811,0.938891,11500
409497695,68498992,682,489483,0,20529300,0,0,0,0,0,11501
456180514,76003388,682,315138,6121.56,10791600,718876,0.019425,2.28115,1.99751,0.570305,11502
398034871,69,682,1014100,2152.1,34140700,270793,0.00212217,0.267028,0.267028,0.830956,11504
398034921,70,682,360610,387.875,9800150,41510.1,0.00107561,0.115111,0.114985,1.0751,11504
398264417,81,682,1014100,955.487,22532700,104507,0.000942201,0.103054,0.103054,0.419585,11512
398301453,82,682,489566,2412.29,12748400,261324,0.00492741,0.533787,0.533787,0.355462,11512
401304728,2017,682,804287,2070.74,31818100,234694,0.00257462,0.291804,0.291804,0.32218,11513
401320266,2018,682,489566,477.504,16297900,56567.6,0.000975363,0.115546,0.115546,0.267891,11513
459194404,79488953,682,1014100,8076.21,26930300,903577,0.00796391,0.891013,0.891013,0.267732,11513
449514924,74514237,682,489566,1763.51,16202300,230471,0.00360219,0.470765,0.470765,0.374387,11514
457148928,77280540,682,1014100,9229.89,27094400,1143690,0.00910154,1.12779,1.12779,0.197751,11514
398297951,84,682,416888,6348.57,10241000,784052,0.0152285,1.88072,1.91143,0.30466,11515
398301891,83,682,769318,4236.33,19002700,483429,0.00550661,0.628386,0.628386,0.710617,11515
140136644,100082288,682,597232,10253.3,20157500,1874900,0.017168,3.13933,3.23787,0.329052,11516
143950163,100084774,682,484077,6435.8,16411100,1143990,0.013295,2.36325,2.11735,1.11739,11516
428386815,70523740,682,481278,17726.2,25900600,3058640,0.0368315,6.35524,6.31844,1.05721,11516
449287994,74511882,682,1014100,50546.2,48208300,8702550,0.0498434,8.58154,8.58154,0.54283,11516
140587167,100082823,682,586154,19310.5,28773000,3130240,0.0329444,5.34029,5.32248,0.227431,11517
144284415,100084941,682,629442,1143.03,18060900,158614,0.00181595,0.251991,0.251991,0.432685,11517
416497369,69236777,682,543277,39696.5,36284400,6498210,0.0730688,11.9611,12.2294,0.456241,11517
452716719,74988667,682,1014100,100089,48997300,13923900,0.0986978,13.7303,13.7303,0.140806,11517
410274780,68631935,682,881312,56307.3,45211200,8224600,0.0638903,9.33222,9.39841,0.288371,11518
425476197,70230801,682,489566,50656.7,29929700,8257570,0.103473,16.8671,16.8671,0.155399,11519
455811470,75988239,682,471986,2636.79,12518100,327164,0.00558657,0.693164,0.674312,1.57462,11520
408398707,68341519,682,383457,39.6882,14556000,5290.37,0.000103501,0.0137965,0.00238775,1.36264,11522
411760015,68745384,682,485842,1507.93,22071100,187170,0.00310375,0.385248,0.382466,0.833237,11529
455741347,75988241,682,489566,7485.43,21347900,959462,0.0152899,1.95982,1.95982,0.268078,11532
432898236,70928196,682,1014100,26405.4,61323300,3821530,0.0260382,3.76839,3.76839,0.345348,11534
411175207,68667655,682,524535,163.857,14859600,18632.2,0.000312386,0.0355213,0.0355213,1.62066,11535
451794109,74819251,682,1014090,564.321,37628600,76076.6,0.000556481,0.0750197,0.0750193,0.924244,11535
416498639,69236783,682,478445,2357.4,26119400,316638,0.00492722,0.661807,0.723111,0.513039,11536
439883241,71764745,682,412686,208.854,24143000,27686.1,0.000506085,0.0670875,0.0602771,1.42025,11537
432694612,70919764,682,489566,5886.1,24251100,792369,0.0120231,1.61851,1.61851,0.297291,11538
187742372,75931316,682,664411,2312.26,18833500,273507,0.00348017,0.411653,0.411653,0.366964,11539
187747862,75931188,682,839256,1258.58,17586600,147050,0.00149964,0.175215,0.175215,0.576203,11539
187773674,75931347,682,664411,3303.97,19301300,383972,0.00497277,0.577914,0.577914,0.68647,11539
187775317,75931353,682,599663,965.376,13412200,113564,0.00160987,0.18938,0.180004,0.534137,11539
187786058,75931323,682,664408,687.207,15549900,77512.1,0.00103431,0.116663,0.116663,0.448819,11539
259317024,78000746,682,506315,493.278,11144600,53536.4,0.00097425,0.105737,0.120422,0.710928,11539
259317559,78001135,682,473313,610.011,11854100,104255,0.00128881,0.220266,0.18143,1.7945,11539
259343885,78001183,682,664411,696.732,17153300,85781.8,0.00104865,0.12911,0.12911,1.58633,11539
259350700,78001147,682,664411,264.652,15955900,28244.1,0.000398325,0.04251,0.04251,0.631341,11539
259373432,78001243,682,639445,89.0425,15928100,9586.3,0.00013925,0.0149916,0.0149031,1.14369,11539
259385685,78001207,682,662714,932.062,17893000,101614,0.00140643,0.15333,0.153161,0.664573,11539
259400253,78001219,682,539588,241.62,14062200,27696.8,0.000447785,0.0513295,0.0507573,0.73552,11539
